,studyid,intid,repeatcode_study,figcode_study,int_type,spp,year,species,general,repeatcode,figcode,phenofreq,short_site,terrestrial,phenovalue
668,HMK027,179,repeat,HMK027_3,herbivory,spp2,1980,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,132.845
669,HMK027,179,repeat,HMK027_3,herbivory,spp2,1981,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,117.845
670,HMK027,179,repeat,HMK027_3,herbivory,spp2,1982,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,124.828
671,HMK027,179,repeat,HMK027_3,herbivory,spp2,1983,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,118.103
672,HMK027,179,repeat,HMK027_3,herbivory,spp2,1984,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,122.759
673,HMK027,179,repeat,HMK027_3,herbivory,spp2,1986,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,120.431
674,HMK027,179,repeat,HMK027_3,herbivory,spp2,1988,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,118.621
675,HMK027,179,repeat,HMK027_3,herbivory,spp2,1989,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,107.5
676,HMK027,179,repeat,HMK027_3,herbivory,spp2,1991,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,118.362
677,HMK027,179,repeat,HMK027_3,herbivory,spp2,1993,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,119.138
678,HMK027,179,repeat,HMK027_3,herbivory,spp2,1994,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,111.897
679,HMK027,179,repeat,HMK027_3,herbivory,spp2,1995,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,118.621
680,HMK027,179,repeat,HMK027_3,herbivory,spp2,1997,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,123.017
681,HMK027,179,repeat,HMK027_3,herbivory,spp2,1998,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,115.776
682,HMK027,179,repeat,HMK027_3,herbivory,spp2,2000,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,114.741
683,HMK027,179,repeat,HMK027_3,herbivory,spp2,2002,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,106.983
684,HMK027,179,repeat,HMK027_3,herbivory,spp2,2004,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,115.5175
685,HMK027,179,repeat,HMK027_3,herbivory,spp2,2006,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,118.103
686,HMK027,179,repeat,HMK027_3,herbivory,spp2,2007,Caterpillar_c spp.,Caterpillar spp.,repeat,Caterpillar_c spp.,daily,floodplain,terrestrial,106.724
549,HMK027,179,repeat,HMK027_3,herbivory,spp1,1961,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,96.0599
550,HMK027,179,repeat,HMK027_3,herbivory,spp1,1962,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,112.912
551,HMK027,179,repeat,HMK027_3,herbivory,spp1,1964,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,117.151
552,HMK027,179,repeat,HMK027_3,herbivory,spp1,1965,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,105.852
553,HMK027,179,repeat,HMK027_3,herbivory,spp1,1968,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,114.039
554,HMK027,179,repeat,HMK027_3,herbivory,spp1,1970,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,110.115
555,HMK027,179,repeat,HMK027_3,herbivory,spp1,1971,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,103.553
556,HMK027,179,repeat,HMK027_3,herbivory,spp1,1972,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,115.669
557,HMK027,179,repeat,HMK027_3,herbivory,spp1,1973,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,95.6802
558,HMK027,179,repeat,HMK027_3,herbivory,spp1,1974,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,113.848
559,HMK027,179,repeat,HMK027_3,herbivory,spp1,1975,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,111.229
560,HMK027,179,repeat,HMK027_3,herbivory,spp1,1976,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,112.294
561,HMK027,179,repeat,HMK027_3,herbivory,spp1,1977,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,115.724
562,HMK027,179,repeat,HMK027_3,herbivory,spp1,1978,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,111.791
563,HMK027,179,repeat,HMK027_3,herbivory,spp1,1979,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,121.276
564,HMK027,179,repeat,HMK027_3,herbivory,spp1,1980,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,99.1814
565,HMK027,179,repeat,HMK027_3,herbivory,spp1,1981,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,111.032
566,HMK027,179,repeat,HMK027_3,herbivory,spp1,1982,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,109.994
567,HMK027,179,repeat,HMK027_3,herbivory,spp1,1983,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,113.163
568,HMK027,179,repeat,HMK027_3,herbivory,spp1,1984,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,110.543
569,HMK027,179,repeat,HMK027_3,herbivory,spp1,1986,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,112.934
570,HMK027,179,repeat,HMK027_3,herbivory,spp1,1988,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,101.376
571,HMK027,179,repeat,HMK027_3,herbivory,spp1,1989,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,93.2322
572,HMK027,179,repeat,HMK027_3,herbivory,spp1,1991,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,106.67
573,HMK027,179,repeat,HMK027_3,herbivory,spp1,1993,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,106.167
574,HMK027,179,repeat,HMK027_3,herbivory,spp1,1994,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,107.232
575,HMK027,179,repeat,HMK027_3,herbivory,spp1,1995,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,112.901
576,HMK027,179,repeat,HMK027_3,herbivory,spp1,1997,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,105.427
577,HMK027,179,repeat,HMK027_3,herbivory,spp1,1998,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,99.9133
578,HMK027,179,repeat,HMK027_3,herbivory,spp1,2000,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,103.6155
579,HMK027,179,repeat,HMK027_3,herbivory,spp1,2002,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,101.66475
580,HMK027,179,repeat,HMK027_3,herbivory,spp1,2004,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,106.425
581,HMK027,179,repeat,HMK027_3,herbivory,spp1,2006,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,109.994
582,HMK027,179,repeat,HMK027_3,herbivory,spp1,2007,Quercus2 robur,Quercus robur,repeat,Quercus2 robur,daily,floodplain,terrestrial,99.743
687,HMK028,180,unique,unique,predation,spp1,1961,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,140.5084
688,HMK028,180,unique,unique,predation,spp1,1962,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,165.6977
689,HMK028,180,unique,unique,predation,spp1,1963,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,159.5276
690,HMK028,180,unique,unique,predation,spp1,1964,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,201.3834
691,HMK028,180,unique,unique,predation,spp1,1965,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,149.6574
692,HMK028,180,unique,unique,predation,spp1,1966,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,155.5865
693,HMK028,180,unique,unique,predation,spp1,1967,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,157.5645
694,HMK028,180,unique,unique,predation,spp1,1968,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,159.4319
695,HMK028,180,unique,unique,predation,spp1,1969,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,159.4228
696,HMK028,180,unique,unique,predation,spp1,1970,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,156.5864
697,HMK028,180,unique,unique,predation,spp1,1971,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,156.5891
698,HMK028,180,unique,unique,predation,spp1,1975,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,159.5639
699,HMK028,180,unique,unique,predation,spp1,1983,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,162.9218
700,HMK028,180,unique,unique,predation,spp1,1984,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,162.5678
701,HMK028,180,unique,unique,predation,spp1,1985,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,157.7434
702,HMK028,180,unique,unique,predation,spp1,1986,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,165.6478
703,HMK028,180,unique,unique,predation,spp1,1987,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,152.688
704,HMK028,180,unique,unique,predation,spp1,1988,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,153.6916
705,HMK028,180,unique,unique,predation,spp1,1993,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,150.3609
706,HMK028,180,unique,unique,predation,spp1,1994,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,152.339
707,HMK028,180,unique,unique,predation,spp1,1995,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,145.3051
708,HMK028,180,unique,unique,predation,spp1,1996,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,163.3453
709,HMK028,180,unique,unique,predation,spp1,1997,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,142.348
710,HMK028,180,unique,unique,predation,spp1,1998,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,147.2886
711,HMK028,180,unique,unique,predation,spp1,1999,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,145.1934
712,HMK028,180,unique,unique,predation,spp1,2000,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,146.3201
713,HMK028,180,unique,unique,predation,spp1,2001,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,153.3475
714,HMK028,180,unique,unique,predation,spp1,2002,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,143.2277
715,HMK028,180,unique,unique,predation,spp1,2003,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,142.2436
716,HMK028,180,unique,unique,predation,spp1,2004,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,147.3204
717,HMK028,180,unique,unique,predation,spp1,2005,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,147.3108
718,HMK028,180,unique,unique,predation,spp1,2006,Operophtera brumata,Operophtera brumata,unique,unique,daily,wytham,terrestrial,150.277
719,HMK028,180,unique,unique,predation,spp2,1961,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,112.7814
720,HMK028,180,unique,unique,predation,spp2,1962,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,123.9555
721,HMK028,180,unique,unique,predation,spp2,1963,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,119.9474
722,HMK028,180,unique,unique,predation,spp2,1964,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,125.8057
723,HMK028,180,unique,unique,predation,spp2,1965,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,121.0405
724,HMK028,180,unique,unique,predation,spp2,1966,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,125.8988
725,HMK028,180,unique,unique,predation,spp2,1967,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,120.3117
726,HMK028,180,unique,unique,predation,spp2,1968,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,122.6478
727,HMK028,180,unique,unique,predation,spp2,1969,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,126.0202
728,HMK028,180,unique,unique,predation,spp2,1970,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,126.5061
729,HMK028,180,unique,unique,predation,spp2,1971,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,125.0486
730,HMK028,180,unique,unique,predation,spp2,1975,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,123.4696
731,HMK028,180,unique,unique,predation,spp2,1983,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,120.5547
732,HMK028,180,unique,unique,predation,spp2,1984,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,129.9352
733,HMK028,180,unique,unique,predation,spp2,1985,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,116.9109
734,HMK028,180,unique,unique,predation,spp2,1986,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,130.1498
735,HMK028,180,unique,unique,predation,spp2,1987,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,113.6316
736,HMK028,180,unique,unique,predation,spp2,1988,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,124.7126
737,HMK028,180,unique,unique,predation,spp2,1993,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,112.5385
738,HMK028,180,unique,unique,predation,spp2,1994,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,118.6113
739,HMK028,180,unique,unique,predation,spp2,1995,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,109.9879
740,HMK028,180,unique,unique,predation,spp2,1996,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,121.4332
741,HMK028,180,unique,unique,predation,spp2,1997,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,104.5223
742,HMK028,180,unique,unique,predation,spp2,1998,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,116.9109
743,HMK028,180,unique,unique,predation,spp2,1999,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,114.1174
744,HMK028,180,unique,unique,predation,spp2,2000,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,117.5466
745,HMK028,180,unique,unique,predation,spp2,2001,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,122.9838
746,HMK028,180,unique,unique,predation,spp2,2002,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,104.8866
747,HMK028,180,unique,unique,predation,spp2,2003,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,115.0891
748,HMK028,180,unique,unique,predation,spp2,2004,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,111.2308
749,HMK028,180,unique,unique,predation,spp2,2005,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,113.996
750,HMK028,180,unique,unique,predation,spp2,2006,Parus2 major,Parus major,repeat,Parus2 major,daily,wytham,terrestrial,117.0324
776,HMK029,181,unique,unique,herbivory,spp2,1977,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,126.851
777,HMK029,181,unique,unique,herbivory,spp2,1978,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,118.432
778,HMK029,181,unique,unique,herbivory,spp2,1979,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,157.692
779,HMK029,181,unique,unique,herbivory,spp2,1980,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,182.636
780,HMK029,181,unique,unique,herbivory,spp2,1981,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,148.253
781,HMK029,181,unique,unique,herbivory,spp2,1982,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,159.965
782,HMK029,181,unique,unique,herbivory,spp2,1983,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,139.886
783,HMK029,181,unique,unique,herbivory,spp2,1984,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,157.949
784,HMK029,181,unique,unique,herbivory,spp2,1985,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,137.876
785,HMK029,181,unique,unique,herbivory,spp2,1986,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,154.873
786,HMK029,181,unique,unique,herbivory,spp2,1987,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,140.628
787,HMK029,181,unique,unique,herbivory,spp2,1988,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,140.685
788,HMK029,181,unique,unique,herbivory,spp2,1989,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,159.272
789,HMK029,181,unique,unique,herbivory,spp2,1990,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,152.973
790,HMK029,181,unique,unique,herbivory,spp2,1991,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,156.726
791,HMK029,181,unique,unique,herbivory,spp2,1992,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,154.129
792,HMK029,181,unique,unique,herbivory,spp2,1993,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,134.062
793,HMK029,181,unique,unique,herbivory,spp2,1994,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,173.309
794,HMK029,181,unique,unique,herbivory,spp2,1995,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,146.349
795,HMK029,181,unique,unique,herbivory,spp2,1996,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,170.233
796,HMK029,181,unique,unique,herbivory,spp2,1998,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,126.909
797,HMK029,181,unique,unique,herbivory,spp2,1999,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,194.769
798,HMK029,181,unique,unique,herbivory,spp2,2000,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,165.16
799,HMK029,181,unique,unique,herbivory,spp2,2001,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,151.432
800,HMK029,181,unique,unique,herbivory,spp2,2002,Daphnia pulicaria,Daphnia pulicaria,unique,unique,daily,washington,aquatic,159.442
751,HMK029,181,unique,unique,herbivory,spp1,1977,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,119.576
752,HMK029,181,unique,unique,herbivory,spp1,1978,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,102.489
753,HMK029,181,unique,unique,herbivory,spp1,1979,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,121.586
754,HMK029,181,unique,unique,herbivory,spp1,1980,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,119.278
755,HMK029,181,unique,unique,herbivory,spp1,1981,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,141.723
756,HMK029,181,unique,unique,herbivory,spp1,1982,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,131.296
757,HMK029,181,unique,unique,herbivory,spp1,1983,Diatom1 spp.,Diatom1 spp.,unique,unique,daily,washington,aquatic,117.083
